,省,市,区,地址,adcode
663,甘肃省,嘉峪关市,,东兴家园爆炸事件，他们当时幸亏是有厨房门的，你们这个没有门，爆炸了后果很严重”，然后又说“芳馨苑小区大多数不是厨房没有门，就是气表在厨房外面，这都不符合规定”，那么我想问一下，你们作为天然气公司，按照时间、规定上门检验是不是你们的工作职责？我们住这个房子十年了 ，没有人主动上门检测过，是否漏气，或者天然气管不达标的问题，而不是要求我们加装厨房门，我想问一下如果真的爆炸一个玻璃厨房门能挡得住吗？还有气表在厨房外面的情况，首先楼房不是我们自己修的吧？我们又怎么样能够把气表装到指定位置呢？那么既然没有装到指定位置，当时修楼房的时候为什么不装到指定位置，再卖房子？我觉得解决办法不是给我们停气吧？希望领导们看到了能给我们解决一下，就算我们自己动工开始修改厨房，那么我们上班的人和上学的孩子去哪里住呢？如果把我们的气停了不让买了，我们的吃饭问题怎么解决呢？真的是让人头疼，虽然我们也清楚这是为我们的安全着想，但是我们的房子住了这么久，怎么装这个门，难道方法不能换成检测机制健全一点，或者别的什么，相信领导们肯定有办法， ,620200
664,甘肃省,兰州市,永登县,供热站解释说他们有权利停暖，难道2021年5月12日甘肃省住建局发布的《兰州市供热用热条例》解读政策中第三条第十项中“将第二十九条修改为“供热期内，供热单位不得擅自停业、歇业、弃管，不得擅自推迟、终止供热或者提前结束供热，不得退出或者部分退出供热，不得随意采取停止供热的方式催缴热费”的内容，希望省委书记给出一个满意答复及解决办法。,620121
665,甘肃省,兰州市,城关区,中山林71-77号，我们居民楼隶属于市建一公司，自从市建一公司被私人收购之后，我们楼的供暖一直存在问题，特别是最近几年，去年停暖2月底，今年11月供暖直接不热，室内温度基本上在16-18度徘徊，后来经社区调解，从十二月底到2月15日稍微好一点，刚过正月十五，供暖方减气减压，现在家里的暖气因为压力不够，天天水流声特别大，一天24小时不间断，已多次向社区反映，至今没处理,620102
666,,,,,
667,,,,,
668,,,,,
669,甘肃省,武威市,凉州区,洪祥镇洪祥社区14号楼2单元102户，经常性无预告停气。2021年12月22日又停气，致电09356350779后答应次日上门。直至2022年1月26日我联系父亲，得知仍然没来气。再次致电09356350779质疑服务，要求退费撤机，客服人员答复让找领导且不告知领导电话后挂机，再打不接。 诉求：退费撤机并依法处理。,620602
670,甘肃省,陇南市,康县,长坝镇付坝村的天然气用户，我们这边的天然气三天两头停气，打燃气公司电话无人接听，我们也不知道什么原因停气，现在天冷了，大人小孩都需要取暖，因为接了天然气，也没准备其它取暖设备，这样实在给正常生活带来了很多不便。望领导能给与解决。在此感谢！,621224
671,甘肃省,兰州市,城关区,皋兰路詹家拐子3号回收公司家属院的住户，我们是靠马路的三角楼，现在还立在那里，破破烂烂，成了半拆迁楼，严重影响省会城市形象。院子里的两栋楼2011年就拆了，到现在也没盖起来，既影响市容，又让我们这些没有签拆迁协议的老百姓白白自己花钱在外租房，无法在自己现有房子居住，因为拆迁导致停水停电停气，深受其害。已经11年了！这11年让我们困难户多承担了几十万的租房成本，让家里变得债台高筑！有家回不去！因此家里两位老人精神受到严重刺激，身体每况愈下！        我分别于2018年3月11日，2018年3月17日，2019年7月22日，2020年12月4日，2021年5月18日，2021年8月20日，在“领导留言板”上进行反映求助，但始终得不到解决，拆迁没进展，盖房子成了烂尾楼！我们一个普通老百姓现在空等了11年，还要等多久！请书记关注并帮助解决！谢谢,620102
672,甘肃省,武威市,,昆仑天然气公司员工去我家上门检查天然气，该公司员工态度恶劣，语气强硬，中午2点钟砸门（不是敲门）。导致家里不到1岁的孩子被吓哭，当时家里只有一个保姆，该员工不出示工作证的前提下，要求检查燃气。随即保姆打电话告知我此事，我告诉保姆，可能是骗子，让他出去，等我们回来再说，随后该公司以拒检为由，停我家天然气卡，导致现在燃气卡无法缴费。 要求天然气公司给我一个说法，并恢复我家天然气卡充值。,620600
673,重庆市,县,,五峰镇的农民，今年入冬以来我镇的天然气用户基本上是未能用上一天正常的燃气。不知道是什么原因，我们该打电话打了，该找的领导找了，就是解决不了问题。从12月份左右的断断续续停气到现在的好几天的停气已经害得大家既取不了暖又做不了饭，甚至有些用户家的采暖系统出现了冻坏的现象。马上就要过年了、我们大家恳请有关领导为我们老百姓出面解决一下能让我们过一个温暖祥和的年，不要让我们五峰镇的全部燃气用户凉了心！我相信我们的好领导会给我们一个满意的结果。        至此我代表大家感我们的好书记！,500200
674,重庆市,县,,金地燃气公司及天伦燃气公司，三餐时期限气停气半夜长时间停气，在与其公司职员沟通时态度强硬，沟通无果，五峰镇下一村经常被限气停气给我们生产生活造成了极大的困扰同时由于在安装时要求我们拆除煤气灶，火炉，以及电灶现在我们的生活受到巨大的影响希政府帮我们过问帮我们解决一下,500200
675,,,,,
676,,,,,
677,,,,,
678,宁夏回族自治区,银川市,永宁县,望远镇盛世雅苑小区的一位业主，今年该天然气公司统一更换了小区的天然气表，半年期间，因表的问题无故停气5次，均未解决问题，该天然气公司，要么电话打不通，要么打通了，态度很恶劣，让我们自己看，自己修，自己更换电池，说他们没义务管，严重影响了我们的正常生活，请予以解决，谢谢！,640121
679,,,,,
680,新疆维吾尔自治区,塔城地区,乌苏市,政府网2022年7月14日燃气检修通知，通知是建议装优质软管及燃气具，建议安装燃气报警器。 但是乌苏燃气公司检修时强制要求必须使用他们规定的不锈钢波纹管，一米60元，说是可以使用8年，为啥我不能用优质软管，2年更换一次。必须是他们规定的60一米的管子，否则就要停气，强制安装报警器。按着他们的要求我家检修就要花到1000多元， 我了解的奎屯市区的燃气检修就不是这样，没有这些不合理的要求。,654202
681,,,,,
682,,,,,
683,北京市,市辖区,密云区,沿湖小区居民，供热公司是北京嘉宏热力公司！自打集中供暖以来，室内温度长期不达标，冬季晚上睡前开电褥子，睡觉以后开电暖气，孩子现在在家上网课，穿着羽绒服，我有两个诉求：第一，因为煤改气7年了，暖气一直不达标，我们只按照停暖的标准30%缴纳暖气费，之前缴纳的多余的要求退回。第二，明年供暖期结束后，供热公司拿出整改措施，让我们明年不再挨冷受冻，也能感受到温暖！恳请政府相关部门能够督促供热公司完成！跪谢！,110118
684,,,,,
685,北京市,,,要求了吗？希望市里关注解决。,110000
686,,,,,
687,北京市,市辖区,房山区,河北镇檀木港村楼房从三月就停气整改，到现在也没通气，现在天气冷了，屋里太冷了，而且一直用电做饭，取暖，用电量大经常停电，什么时候能供气啊，能赶快决绝一下不,110111
688,北京市,市辖区,房山区,青龙湖镇坨里丰盛佳苑小区贴出告示，因与开发商北京军泽丰房地产开发有限公司有经济纠纷通过“不清楚天然气管道线路是否有安全隐患”为由采取停气措施(告知已上传)，至今已停天然气6个月时间小区无天然气可用，天气转凉，因小区取暖都是天然气供暖，事情拖到冬天居民尤其是老人小孩根本无法生活！已多次联系镇政府反馈了解问题，无法告知现阶段处理进度结果！到底是经济纠纷问题，还是安全隐患问题，如果是经济纠纷问题，根本就不应该施展停气手段，如果是安全隐患问题，镇政府也说不出到底是哪的安全隐患，就是有安全隐患，停气至今已6个月，问题还没有解决吗？到底有没人关注管理这件事情，没有天然气真的对老百姓造成了非常大的困扰！,110111
